Price,price,ma_fast,ma_slow,signal,position,returns,strategy_returns,equity
Ticker,AAPL,,,,,,,
Date,,,,,,,,
2021-01-28,133.45059204101562,129.57380714416504,124.02794906616211,1,1.0,-0.034985217179739125,-0.034985217179739125,17832.73414950206
2021-01-29,128.45675659179688,129.48814430236817,124.25495803833007,1,1.0,-0.03742085645962445,-0.03742085645962445,17165.417964610897
2021-02-01,130.5789031982422,129.55872077941893,124.54212692260742,1,1.0,0.016520319076628764,0.016520319076628764,17448.996146469966
2021-02-02,131.40634155273438,129.83031425476074,124.87232208251953,1,1.0,0.006336692484206097,0.006336692484206097,17559.56506920824
2021-02-03,130.38424682617188,129.97292785644532,125.17019943237305,1,1.0,-0.007778123296677597,-0.007778123296677597,17422.984607063907
2021-02-04,133.7426300048828,130.49810600280762,125.56055435180664,1,1.0,0.025757583914169713,0.025757583914169713,17871.758595115643
2021-02-05,133.3282928466797,130.79230079650878,126.0105697631836,1,1.0,-0.003098018621198073,-0.003098018621198073,17816.39155419442
2021-02-08,133.47451782226562,131.03880500793457,126.43781051635742,1,1.0,0.001096728777245204,0.001096728777245204,17835.93130351857
2021-02-09,132.5971221923828,131.3908660888672,126.83075973510742,1,1.0,-0.006573506645299543,-0.006573506645299543,17718.686690569786
2021-02-10,131.99266052246094,131.7214656829834,127.20071685791015,1,1.0,-0.004558633399636469,-0.004558633399636469,17637.913693624458
2021-02-11,131.73916625976562,131.93766441345215,127.5177099609375,1,1.0,-0.0019205178658564526,-0.0019205178658564526,17604.03976525942
2021-02-12,131.97315979003906,132.26193618774414,127.76793182373046,1,1.0,0.0017761880306121913,0.0017761880306121913,17635.30784998089
2021-02-16,129.84786987304688,132.5660930633545,127.96863891601562,1,1.0,-0.016103955685939364,-0.016103955685939364,17351.3096338569
2021-02-17,127.55681610107422,132.72211418151855,128.12625061035158,1,1.0,-0.01764413828438338,-0.01764413828438338,17045.160727261977
2021-02-18,126.45519256591797,132.6186279296875,128.27526336669922,1,1.0,-0.008636336095778185,-0.008636336095778185,16897.952990414786
2021-02-19,126.61117553710938,132.28736572265626,128.39819259643554,1,1.0,0.0012335038840740609,0.0012335038840740609,16918.79668106136
2021-02-22,122.83828735351562,131.66037979125977,128.4333982849121,1,1.0,-0.029799013930550955,-0.029799013930550955,16414.633223074256
2021-02-23,122.7017822265625,130.83917922973632,128.51649322509766,1,1.0,-0.0011112587931177975,-0.0011112587931177975,16396.39231756931
2021-02-24,122.20455932617188,129.98143615722657,128.56121948242188,1,1.0,-0.00405228751667619,-0.00405228751667619,16329.9494216623
2021-02-25,117.95399475097656,128.96470336914064,128.5370932006836,1,1.0,-0.0347823730851996,-0.0347823730851996,15761.955028415601
2021-02-26,118.21722412109375,128.20303497314453,128.53049697875977,0,1.0,0.002231627429600147,0.002231627429600147,15797.129839601139
2021-03-01,124.5833511352539,128.00936470031738,128.53246246337892,0,0.0,0.053851095400777815,0.0,15797.129839601139
2021-03-02,121.98035430908203,127.57943725585938,128.48373046875,0,0.0,-0.020893617023882483,-0.0,15797.129839601139
2021-03-03,118.99713897705078,126.9589771270752,128.35800659179688,0,0.0,-0.02445652292886591,-0.0,15797.129839601139
2021-03-04,117.11557006835938,126.29554328918456,128.2343685913086,0,0.0,-0.015811883587001807,-0.0,15797.129839601139
2021-03-05,118.37319946289062,125.52707176208496,128.10531677246092,0,0.0,0.010738362062338691,0.0,15797.129839601139
2021-03-08,113.44017028808594,124.53266563415528,127.80654235839843,0,0.0,-0.041673530809236636,-0.0,15797.129839601139
2021-03-09,118.0514907836914,123.76151428222656,127.61790542602539,0,0.0,0.04064980230455251,0.0,15797.129839601139
2021-03-10,116.96934509277344,122.9801254272461,127.38796249389648,0,0.0,-0.009166726177993079,-0.0,15797.129839601139
2021-03-11,118.89965057373047,122.32547492980957,127.10473205566406,0,0.0,0.016502661269292673,0.0,15797.129839601139
2021-03-12,117.99298095703125,121.63816566467285,126.83880187988281,0,0.0,-0.007625502785956306,-0.0,15797.129839601139
2021-03-15,120.87871551513672,121.08344345092773,126.65297592163085,0,0.0,0.024456832386973604,0.0,15797.129839601139
2021-03-16,122.4190673828125,120.71200332641601,126.51800979614258,0,0.0,0.012742953638375631,0.0,15797.129839601139
2021-03-17,121.62937927246094,120.41563148498535,126.43110794067383,0,0.0,-0.00645069536334697,-0.0,15797.129839601139
2021-03-18,117.50553131103516,119.96814842224121,126.23057907104493,0,0.0,-0.033905031712675116,-0.0,15797.129839601139
2021-03-19,116.9791030883789,119.48654479980469,126.10537979125976,0,0.0,-0.0044800292954959575,-0.0,15797.129839601139
2021-03-22,120.29377746582031,119.35931930541992,125.96236740112305,0,0.0,0.028335611147036532,0.0,15797.129839601139
2021-03-23,119.46509552001953,119.19748497009277,125.78078063964844,0,0.0,-0.006888818052423695,-0.0,15797.129839601139
2021-03-24,117.07658386230469,118.94108619689942,125.61119430541993,0,0.0,-0.019993385074677184,-0.0,15797.129839601139
2021-03-25,117.56402587890625,118.9215877532959,125.45486145019531,0,0.0,0.004163445844771463,0.0,15797.129839601139
2021-03-26,118.16847229003906,118.91915016174316,125.26992706298829,0,0.0,0.005141423208451679,0.0,15797.129839601139
2021-03-29,118.34395599365234,118.60718040466308,125.12705169677734,0,0.0,0.0014850298071262813,0.0,15797.129839601139
2021-03-30,116.89132690429688,118.35272903442383,124.98958358764648,0,0.0,-0.012274636901891123,-0.0,15797.129839601139
2021-03-31,119.08490753173828,118.3571174621582,124.88255386352539,0,0.0,0.01876598277678343,0.0,15797.129839601139
2021-04-01,119.91353607177734,118.4970157623291,124.71032623291016,0,0.0,0.006958300234798598,0.0,15797.129839601139
2021-04-05,122.74079895019531,118.71539573669433,124.50041381835938,0,0.0,0.02357751235628336,0.0,15797.129839601139
2021-04-06,123.04300689697266,119.19553756713867,124.25371383666992,0,0.0,0.002462163757789959,0.0,15797.129839601139
2021-04-07,124.69060516357422,119.52749328613281,123.96501007080079,0,0.0,0.013390425901905534,0.0,15797.129839601139
2021-04-08,127.0888671875,120.03346939086914,123.71959899902343,0,0.0,0.019233702657707408,0.0,15797.129839601139
2021-04-09,129.66259765625,120.57161674499511,123.54707794189453,0,0.0,0.020251423477973596,0.0,15797.129839601139
2021-04-12,127.94679260253906,121.06930732727051,123.437001953125,0,0.0,-0.013232844973997238,-0.0,15797.129839601139
2021-04-13,131.0567169189453,121.57820739746094,123.48900115966796,0,0.0,0.024306387468946422,0.0,15797.129839601139
2021-04-14,128.7169647216797,121.89310226440429,123.45176239013672,0,0.0,-0.017852974286794443,-0.0,15797.129839601139
2021-04-15,131.12498474121094,122.3678825378418,123.44613525390625,0,0.0,0.0187078682653683,0.0,15797.129839601139
2021-04-16,130.79351806640625,123.03228187561035,123.45432067871094,0,0.0,-0.0025278681668400305,-0.0,15797.129839601139
2021-04-19,131.45645141601562,123.75614929199219,123.4085971069336,1,0.0,0.00506854895724107,0.0,15797.129839601139
2021-04-20,129.76988220214844,124.22995452880859,123.33742889404297,1,1.0,-0.012829870239915109,-0.012829870239915109,15594.454713595964
2021-04-21,130.1500701904297,124.7642032623291,123.27093994140625,1,1.0,0.002929708972756906,0.002929708972756906,15640.141927495637
2021-04-22,128.62921142578125,125.34183464050292,123.19158172607422,1,1.0,-0.01168542408331541,-0.01168542408331541,15457.380236349607
2021-04-23,130.9495391845703,126.01111030578613,123.1707192993164,1,1.0,0.018038886603358284,0.018038886603358284,15736.21416561811
2021-04-26,131.33946228027344,126.66965980529785,123.16272521972657,1,1.0,0.0029776591665093832,0.0029776591665093832,15783.071247974518
2021-04-27,131.0177001953125,127.30334701538087,123.14361602783202,1,1.0,-0.0024498507864628705,-0.0024498507864628705,15744.40507846487
2021-04-28,130.22808837890625,127.97018508911133,123.15122039794922,1,1.0,-0.006026756806363998,-0.006026756806363998,15649.517377996079
2021-04-29,130.13058471679688,128.52246894836426,123.20269577026367,1,1.0,-0.0007487145309672538,-0.0007487145309672538,15637.800356932548
2021-04-30,128.16127014160156,128.93485565185546,123.23681732177734,1,1.0,-0.015133372215925478,-0.015133372215925478,15401.147703492754
2021-05-03,129.21412658691406,129.2585220336914,123.28887634277343,1,1.0,0.008215090597566865,0.008215090597566865,15527.669527183456
2021-05-04,124.64186096191406,129.33846473693848,123.32494781494141,1,1.0,-0.03538518384771594,-0.03538518384771594,14978.220086237492
2021-05-05,124.88558959960938,129.34821395874025,123.36862396240234,1,1.0,0.0019554316327945465,0.0019554316327945465,15007.50897159708
2021-05-06,126.48443603515625,129.31799240112304,123.45422149658204,1,1.0,0.012802489387869986,0.012802489387869986,15199.642445944317
2021-05-07,127.15829467773438,129.19277725219726,123.63830749511719,1,1.0,0.005327601274127014,0.005327601274127014,15280.620080405604
2021-05-10,123.87699127197266,128.98928718566896,123.75150283813477,1,1.0,-0.025804871118142447,-0.025804871118142447,14886.305648625439
2021-05-11,122.95904541015625,128.5844036102295,123.71901672363282,1,1.0,-0.007410140110692964,-0.007410140110692964,14775.996038038526
2021-05-12,119.89263153076172,128.1431869506836,123.6772622680664,1,1.0,-0.024938497767007295,-0.024938497767007295,14407.504893838593
2021-05-13,122.04106140136719,127.68899078369141,123.73814071655273,1,1.0,0.01791961560251698,0.01791961560251698,14665.681843327566
2021-05-14,124.46294403076172,127.37246208190918,123.88508819580078,1,1.0,0.019844817814468785,0.019844817814468785,14956.719627633363
2021-05-17,123.31058502197266,126.96516876220703,123.98383590698242,1,1.0,-0.009258651382247907,-0.009258651382247907,14818.240574779082
2021-05-18,121.92388153076172,126.5728687286377,124.15351013183594,1,1.0,-0.011245616026911542,-0.011245616026911542,14651.600331080715
2021-05-19,121.76762390136719,126.15374641418457,124.22783279418945,1,1.0,-0.0012815998591310107,-0.0012815998591310107,14632.82284216036
2021-05-20,124.32621002197266,125.93859634399413,124.37497009277344,1,1.0,0.021012039478391698,0.021012039478391698,14940.288293400146
2021-05-21,122.49028778076172,125.51563377380371,124.44678283691407,1,1.0,-0.0147669766567039,-0.0147669766567039,14719.66540492708
2021-05-24,124.12113189697266,125.15471725463867,124.5693458557129,1,1.0,0.013314068778496946,0.013314068778496946,14915.64404252474
2021-05-25,123.92582702636719,124.80012359619141,124.6302880859375,1,1.0,-0.0015735021717944164,-0.0015735021717944164,14892.174244230117
2021-05-26,123.87699127197266,124.48256874084473,124.6594465637207,0,1.0,-0.00039407245096811927,-0.00039407245096811927,14886.305648625448
2021-05-27,122.34379577636719,124.09322929382324,124.67373489379882,0,0.0,-0.01237675761949475,-0.0,14886.305648625448
2021-05-28,121.68949890136719,123.76964073181152,124.75741424560547,0,0.0,-0.005348018433202761,-0.0,14886.305648625448
2021-06-01,121.36724090576172,123.3772964477539,124.84517700195312,0,0.0,-0.0026481988874542672,-0.0,14886.305648625448
2021-06-02,122.12894439697266,123.25165061950683,124.88188034057617,0,0.0,0.006276022141777027,0.0,14886.305648625448
2021-06-03,120.64457702636719,123.03959999084472,124.90546997070312,0,0.0,-0.012154099733971524,-0.0,14886.305648625448
2021-06-04,122.93949890136719,122.86235313415527,125.02272827148437,0,0.0,0.01902217183370314,0.0,14886.305648625448
2021-06-07,122.94928741455078,122.65190277099609,125.13043350219726,0,0.0,7.962057167198999e-05,0.0,14886.305648625448
2021-06-08,123.76958465576172,122.64653244018555,125.24245574951172,0,0.0,0.00667183404199112,0.0,14886.305648625448
2021-06-09,124.15043640136719,122.70610198974609,125.35858535766602,0,0.0,0.0030771028816547474,0.0,14886.305648625448
2021-06-10,123.15435028076172,122.86918792724609,125.48384582519532,0,0.0,-0.008023218842221458,-0.0,14886.305648625448
2021-06-11,124.36529541015625,122.98539962768555,125.58945358276367,0,0.0,0.009832743436458902,0.0,14886.305648625448
2021-06-14,127.42194366455078,123.133349609375,125.73962173461913,0,0.0,0.024577984109744655,0.0,14886.305648625448
2021-06-15,126.60160064697266,123.297900390625,125.81683776855469,0,0.0,-0.006438004271365871,-0.0,14886.305648625448
2021-06-16,127.09965515136719,123.55668907165527,125.89797073364258,0,0.0,0.003934030074259187,0.0,14886.305648625448
2021-06-17,128.7012176513672,123.90336875915527,125.97818298339844,0,0.0,0.0126008406403042,0.0,14886.305648625448
2021-06-18,127.40239715576172,124.05717811584472,125.98445358276368,0,0.0,-0.01009174986303385,-0.0,14886.305648625448
2021-06-21,129.19927978515625,124.39262771606445,125.9751872253418,0,0.0,0.014103993876957155,0.0,14886.305648625448
2021-06-22,130.83987426757812,124.72856483459472,126.03304885864257,0,0.0,0.012698170494061634,0.0,14886.305648625448
2021-06-23,130.5664520263672,125.06059608459472,126.02324356079102,0,0.0,-0.002089747049525359,-0.0,14886.305648625448
2021-06-24,130.2832794189453,125.38091049194335,126.05456985473633,0,0.0,-0.00216880066071401,-0.0,14886.305648625448
2021-06-25,129.9903106689453,125.76323623657227,126.03187637329101,0,0.0,-0.0022487056766349323,-0.0,14886.305648625448
2021-06-28,131.62115478515625,126.25981903076172,126.04842910766601,1,0.0,0.012545889826852674,0.0,14886.305648625448
2021-06-29,133.1348419189453,126.8481990814209,126.08199691772461,1,1.0,0.011500333181697409,0.011500333181697409,15057.503123429226
2021-06-30,133.75003051757812,127.42925338745117,126.16159988403321,1,1.0,0.004620793398375289,0.004620793398375289,15127.080734457983
2021-07-01,134.05279541015625,128.09966430664062,126.23965438842774,1,1.0,0.0022636622317504518,0.0022636622317504518,15161.323335793215
2021-07-02,136.6797637939453,128.78667755126952,126.40066543579101,1,1.0,0.01959652072716156,0.01959652072716156,15458.432522794285
2021-07-06,138.69143676757812,129.5737850189209,126.55550338745117,1,1.0,0.014718147864709152,0.014718147864709152,15685.952018421402
2021-07-07,141.1817169189453,130.44439163208008,126.75234848022461,1,1.0,0.017955543683208397,0.017955543683208397,15967.601815100878
2021-07-08,139.88287353515625,131.23101348876952,126.92965194702148,1,1.0,-0.009199798756766464,-0.009199798756766464,15820.703091773772
2021-07-09,141.70904541015625,132.15874824523925,127.15927108764649,1,1.0,0.013055006870022812,0.013055006870022812,16027.24247932547
2021-07-12,141.11334228515625,132.99615058898925,127.37892623901367,1,1.0,-0.004203705721648299,-0.004203705721648299,15959.868668412884
2021-07-13,142.22662353515625,133.73638458251952,127.66023330688476,1,1.0,0.00788926994408734,0.00788926994408734,16085.780380610175
2021-07-14,145.6543426513672,134.68902168273925,127.98903762817383,1,1.0,0.024100404207118453,0.024100404207118453,16473.454189769815
2021-07-15,145.00006103515625,135.58404197692872,128.39620162963868,1,1.0,-0.004492015852743947,-0.004492015852743947,16399.45517239992
2021-07-16,142.95907592773438,136.29693489074708,128.75767135620117,1,1.0,-0.014075753436593508,-0.014075753436593508,16168.62048489875
2021-07-19,139.1114044189453,136.88238525390625,129.01021072387695,1,1.0,-0.026914496220820983,-0.026914496220820983,15733.450209962055
2021-07-20,142.72467041015625,137.55865478515625,129.3215382385254,1,1.0,0.02597390204134009,0.02597390204134009,16142.10930448791
2021-07-21,141.99224853515625,138.11627349853515,129.68384338378905,1,1.0,-0.005131711797933702,-0.005131711797933702,16059.272651726535
2021-07-22,143.3594512939453,138.75592346191405,130.09185150146484,1,1.0,0.009628714052306586,0.009628714052306586,16213.902795978036
2021-07-23,145.07818603515625,139.49566879272462,130.59556259155272,1,1.0,0.011988987999729694,0.011988987999729694,16408.2910820278
2021-07-26,145.4980926513672,140.27105789184571,131.06470321655274,1,1.0,0.002894347025466537,0.002894347025466537,16455.782370514058
2021-07-27,143.33013916015625,140.85650711059571,131.44204711914062,1,1.0,-0.014900219320439057,-0.014900219320439057,16210.587604103983
2021-07-28,141.5820770263672,141.27886886596679,131.80747695922852,1,1.0,-0.012196054116962673,-0.012196054116962673,16012.882400416565
2021-07-29,142.22662353515625,141.70269851684571,132.2135317993164,1,1.0,0.004552458350141508,0.004552458350141508,16085.780380610177
2021-07-30,142.4414520263672,142.12213134765625,132.6270083618164,1,1.0,0.0015104660848384022,0.0015104660848384022,16110.07740632325
2021-08-02,142.10940551757812,142.39361343383788,132.98267227172852,1,1.0,-0.0023311087051233192,-0.0023311087051233192,16072.523064641158
2021-08-03,143.90631103515625,142.65435714721679,133.4109927368164,1,1.0,0.012644522092212007,0.012644522092212007,16275.7524376096
2021-08-04,143.50588989257812,142.77056579589845,133.79868789672852,1,1.0,-0.002782512731358322,-0.002782512731358322,16230.464949239516
2021-08-05,143.61331176757812,142.95708770751952,134.19243759155273,1,1.0,0.000748553770722582,0.000748553770722582,16242.614324977849
2021-08-06,142.92869567871094,143.01807022094727,134.5734716796875,1,1.0,-0.004767079600358826,-0.004767079600358826,16165.18448957275
2021-08-09,142.87979125976562,143.10639266967775,134.98419158935548,1,1.0,-0.00034215955524596886,-0.00034215955524596886,16159.65341723733
2021-08-10,142.40060424804688,143.11509170532227,135.39841369628905,1,1.0,-0.0033537773781286973,-0.0033537773781286973,16105.4575371682
2021-08-11,142.65487670898438,142.96511840820312,135.82416641235352,1,1.0,0.0017856136375278275,0.0017856136375278275,16134.215661785192
2021-08-12,145.6183319091797,142.99603195190429,136.29395416259766,1,1.0,0.02077359897229969,0.02077359897229969,16469.381387675716
2021-08-13,145.82369995117188,143.13926315307617,136.79753662109374,1,1.0,0.0014103172265444996,0.0014103172265444996,16492.608439957286
2021-08-16,147.7992706298828,143.57365646362305,137.29473205566407,1,1.0,0.01354766529290119,0.01354766529290119,16716.044778908705
2021-08-17,146.88973999023438,143.78190994262695,137.77354110717772,1,1.0,-0.006153823599888253,-0.006153823599888253,16613.177188051468
2021-08-18,143.14389038085938,143.8394920349121,138.1610272216797,1,1.0,-0.02550109769153408,-0.02550109769153408,16189.522933612203
2021-08-19,143.47642517089844,143.84534072875977,138.5475469970703,1,1.0,0.002323080567073532,0.002323080567073532,16227.132499729469
2021-08-20,144.9337158203125,143.83811721801757,138.98313430786132,1,1.0,0.01015700417457599,0.01015700417457599,16391.951552270617
2021-08-23,146.4202880859375,143.88422698974608,139.42423416137694,1,1.0,0.010256911286729453,0.010256911286729453,16560.082345158626
2021-08-24,146.3322296142578,144.03433151245116,139.80243988037108,1,1.0,-0.0006014089497488051,-0.0006014089497488051,16550.122963427668
2021-08-25,145.09996032714844,144.21022567749023,140.1724070739746,1,1.0,-0.008421038142846116,-0.008421038142846116,16410.75374668385
2021-08-26,144.2979736328125,144.31379318237305,140.51637344360353,1,1.0,-0.005527132416354497,-0.005527132416354497,16320.049337673743
2021-08-27,145.33470153808594,144.45845565795898,140.8490431213379,1,1.0,0.007184632459992457,0.007184632459992457,16437.302893893873
2021-08-30,149.75537109375,144.84075393676758,141.29610260009767,1,1.0,0.03041716471620237,0.03041716471620237,16937.27904350755
2021-08-31,148.49366760253906,145.07012176513672,141.6819903564453,1,1.0,-0.008425096756102923,-0.008425096756102923,16794.580828780887
2021-09-01,149.1587371826172,145.35276412963867,142.0483676147461,1,1.0,0.004478774016534182,0.004478774016534182,16869.79996101541
2021-09-02,150.27366638183594,145.68578186035157,142.44251190185548,1,1.0,0.0074747830417316585,0.0074747830417316585,16995.898055681417
2021-09-03,150.909423828125,146.08481826782227,142.85503479003907,1,1.0,0.004230664371185577,0.004230664371185577,17067.80199604189
2021-09-07,153.2469024658203,146.603173828125,143.32016662597655,1,1.0,0.015489282103134494,0.015489282103134494,17332.169996039025
2021-09-08,151.7015838623047,147.0682228088379,143.72177520751953,1,1.0,-0.010083848865136358,-0.010083848865136358,17157.395013294117
2021-09-09,150.68447875976562,147.46970291137694,144.07276794433594,1,1.0,-0.006704643924233866,-0.006704643924233866,17042.360789062554
2021-09-10,145.696533203125,147.4736129760742,144.31169799804687,1,1.0,-0.03310191997009093,-0.03310191997009093,16478.22592612159
2021-09-13,146.26377868652344,147.4956169128418,144.5559176635742,1,1.0,0.0038933354893737615,0.0038933354893737615,16542.381187921677
2021-09-14,144.865234375,147.34891510009766,144.71962707519532,1,1.0,-0.009561795299442122,-0.009561795299442122,16384.20632523743
2021-09-15,145.75521850585938,147.2921890258789,144.86090270996092,1,1.0,0.006143531501530353,0.006143531501530353,16484.863212924098
2021-09-16,145.52047729492188,147.41101837158203,144.94767791748046,1,1.0,-0.0016105166823104922,-0.0016105166823104922,16458.31406571408
2021-09-17,142.8504638671875,147.37972030639648,145.00702972412108,1,1.0,-0.01834802549694181,-0.01834802549694181,16156.336499599682
2021-09-20,139.7990264892578,147.12298583984375,144.9688293457031,1,1.0,-0.021361060337659832,-0.021361060337659832,15811.220020796198
2021-09-21,140.2782745361328,146.8158851623535,144.95212799072266,1,1.0,0.003428121489185143,0.003428121489185143,15865.422803919722
2021-09-22,142.64511108398438,146.63152923583985,144.9604977416992,1,1.0,0.0168724384134189,0.0168724384134189,16133.111173081708
2021-09-23,143.60357666015625,146.55671005249025,144.919482421875,1,1.0,0.006719231867733377,0.006719231867733377,16241.513287801565
2021-09-24,143.69161987304688,146.52639236450196,144.8933135986328,1,1.0,0.0006130990253745416,0.0006130990253745416,16251.470943768923
2021-09-27,142.17567443847656,146.3684410095215,144.87764556884767,1,1.0,-0.010549991961324334,-0.010549991961324334,16080.018055952465
2021-09-28,138.79164123535156,145.82025451660155,144.87125030517578,1,1.0,-0.023801773520612857,-0.023801773520612857,15697.285107977319
2021-09-29,139.6914520263672,145.38014373779296,144.8105859375,1,1.0,0.006483177106392235,0.006483177106392235,15799.053387421869
2021-09-30,138.3907012939453,144.84174194335938,144.73855499267577,1,1.0,-0.009311598623631956,-0.009311598623631956,15651.938943644864
2021-10-01,139.51544189453125,144.30383071899413,144.6616748046875,0,1.0,0.008127284492886355,0.008127284492886355,15779.14670430515
2021-10-04,136.08251953125,143.5624855041504,144.48176147460939,0,0.0,-0.02460603870556788,-0.0,15779.14670430515
2021-10-05,138.00926208496094,142.80060348510742,144.33198486328126,0,0.0,0.014158633749197236,0.0,15779.14670430515
2021-10-06,138.8797149658203,142.1595100402832,144.24297637939452,0,0.0,0.006307206253472364,0.0,15779.14670430515
2021-10-07,140.14134216308594,141.63235321044922,144.21416168212892,0,0.0,0.009084315859779313,0.0,15779.14670430515
2021-10-08,139.75990295410156,141.33552169799805,144.1648272705078,0,0.0,-0.0027218178668538817,-0.0,15779.14670430515
2021-10-11,139.6719207763672,141.00592880249025,144.1094366455078,0,0.0,-0.0006295237466161785,-0.0,15779.14670430515
2021-10-12,138.40048217773438,140.68269119262695,144.03525817871093,0,0.0,-0.009103036541385778,-0.0,15779.14670430515
2021-10-13,137.8136444091797,140.28561248779297,143.9134048461914,0,0.0,-0.004240142514829293,-0.0,15779.14670430515
2021-10-14,140.6010284423828,140.039640045166,143.8553076171875,0,0.0,0.020225747930496363,0.0,15779.14670430515
2021-10-15,141.65728759765625,139.97998123168946,143.81618713378907,0,0.0,0.007512456821795466,0.0,15779.14670430515
2021-10-18,143.32969665527344,140.15651473999023,143.82420715332032,0,0.0,0.011806022026676466,0.0,15779.14670430515
2021-10-19,145.4911346435547,140.41715774536132,143.8764340209961,0,0.0,0.015080182535234021,0.0,15779.14670430515
2021-10-20,145.9801483154297,140.5839096069336,143.94802490234375,0,0.0,0.0033611235012569463,0.0,15779.14670430515
2021-10-21,146.19532775878906,140.71349716186523,144.01883392333986,0,0.0,0.0014740322286452834,0.0,15779.14670430515
2021-10-22,145.42269897460938,140.80005111694337,144.01492126464845,0,0.0,-0.005284907500289426,-0.0,15779.14670430515
2021-10-25,145.37376403808594,140.95995559692383,144.00592254638673,0,0.0,-0.0003365013637381953,-0.0,15779.14670430515
2021-10-26,146.03884887695312,141.32231597900392,143.97071411132814,0,0.0,0.004574999094698606,0.0,15779.14670430515
2021-10-27,145.5791778564453,141.6167022705078,143.94450286865234,0,0.0,-0.0031475941096681392,-0.0,15779.14670430515
2021-10-28,149.21743774414062,142.15803909301758,144.06597381591797,0,0.0,0.024991622711889372,0.0,15779.14670430515
2021-10-29,146.50827026367188,142.5076805114746,144.12661071777345,0,0.0,-0.018155837021636145,-0.0,15779.14670430515
2021-11-01,145.68678283691406,142.9878936767578,144.14167205810546,0,0.0,-0.005607106174138732,-0.0,15779.14670430515
2021-11-02,146.72349548339844,143.4236053466797,144.14773620605467,0,0.0,0.007116037750966697,0.0,15779.14670430515
2021-11-03,148.16114807128906,143.88767700195314,144.18431457519532,0,0.0,0.009798380165045195,0.0,15779.14670430515
2021-11-04,147.64283752441406,144.26275177001952,144.23517211914063,1,0.0,-0.0034982892183422765,-0.0,15779.14670430515
2021-11-05,148.1717071533203,144.68334197998047,144.31264678955077,1,1.0,0.003582087948010404,0.003582087948010404,15835.668995544533
2021-11-08,147.3489990234375,145.06719589233398,144.35293273925782,1,1.0,-0.005552396916312263,-0.005552396916312263,15747.743075845929
2021-11-09,147.71136474609375,145.53274002075196,144.31205261230468,1,1.0,0.0024592343691360874,0.0024592343691360874,15786.470466854375
2021-11-10,144.88076782226562,145.88609619140624,144.2397946166992,1,1.0,-0.01916302735875286,-0.01916302735875286,15483.9539013999
2021-11-11,144.83180236816406,146.0976348876953,144.15325592041015,1,1.0,-0.00033797069712959704,-0.00033797069712959704,15478.720778705521
2021-11-12,146.90823364257812,146.3601821899414,144.085947265625,1,1.0,0.014336846193046426,0.014336846193046426,15700.636817774934
2021-11-15,146.9180145263672,146.5395980834961,144.00611907958984,1,1.0,6.657818657629377e-05,6.657818657629377e-05,15701.682137702353
2021-11-16,147.89743041992188,146.65991287231446,143.89912963867187,1,1.0,0.0066664111730077025,0.0066664111730077025,15806.356006940148
2021-11-17,150.33633422851562,146.87772216796876,143.8718246459961,1,1.0,0.01649050833181498,0.01649050833181498,16067.010852368228
2021-11-18,154.6262969970703,147.2992706298828,143.95066101074218,1,1.0,0.028535768086734192,0.028535768086734192,16525.49534789845
2021-11-19,157.25123596191406,147.89069747924805,144.18175506591797,1,1.0,0.01697601905899293,0.01697601905899293,16806.03247188367
2021-11-22,157.7115936279297,148.50758895874023,144.4107113647461,1,1.0,0.002927529715105903,0.002927529715105903,16855.232631338145
2021-11-23,158.0935821533203,149.1103256225586,144.6752783203125,1,1.0,0.002422070036853574,0.002422070036853574,16896.057185258705
2021-11-24,158.61270141601562,149.76200180053712,144.93242797851562,1,1.0,0.0032836200914965197,0.0032836200914965197,16951.537418099295
2021-11-26,153.58811950683594,149.98053588867188,145.0937808227539,1,1.0,-0.031678307375908155,-0.031678307375908155,16414.54140527454
2021-11-29,156.94761657714844,150.50250320434571,145.37572387695312,1,1.0,0.021873417560548836,0.021873417560548836,16773.583523497025
2021-11-30,161.90367126464844,151.31334762573243,145.81781677246093,1,1.0,0.03157776330463635,0.03157776330463635,17303.255773772562
2021-12-01,161.38453674316406,152.0463996887207,146.23994201660156,1,1.0,-0.0032064407028534747,-0.0032064407028534747,17247.773910167653
2021-12-02,160.39527893066406,152.65810623168946,146.59494537353515,1,1.0,-0.006129817840443752,-0.006129817840443752,17142.04819794517
2021-12-03,158.51473999023438,153.20170135498046,146.8931686401367,1,1.0,-0.01172440331764757,-0.01172440331764757,16941.067911181904
2021-12-06,161.92323303222656,153.88927764892577,147.25780090332032,1,1.0,0.021502688281242355,0.021502688281242355,17305.34641362741
2021-12-07,167.662841796875,154.90496978759765,147.76754425048827,1,1.0,0.035446480762313604,0.035446480762313604,17918.760042363225
2021-12-08,171.48269653320312,156.09353637695312,148.4213653564453,1,1.0,0.022782953547667573,0.022782953547667573,18327.00232004019
2021-12-09,170.97340393066406,157.39816818237304,149.04700439453126,1,1.0,-0.0029699358176377144,-0.0029699358176377144,18272.572299419968
2021-12-10,175.76290893554688,158.9447235107422,149.7944485473633,1,1.0,0.02801315815660499,0.02801315815660499,18784.44475717162
2021-12-13,172.12913513183594,160.20576858520508,150.44672241210938,1,1.0,-0.020674292578097164,-0.020674292578097164,18396.089650344747
2021-12-14,170.7480926513672,161.39727249145508,151.14003387451172,1,1.0,-0.008023292973679319,-0.008023292973679319,18248.492433509964
